hotel,star,review,real_date
그랜드 힐스턴,10.0,큰 기대없이 들렀는데 아늑했고 편안한 하루를 보냈습니다   늦은시간에 도착해서 주변 상가들이 거의 문을 닫은건지 주말인데도 깜깜한 것 빼고는 최적의 장소였어요 조식도 깔끔하게 준비되었고 여유있게 하루를 시작했던 기억이 지금도 므흣합니다,20211124
그랜드 힐스턴,8.0,숙소도 깨끗하고 직윈분들도 친절하시네요조식이 포함되어 있어 특히 좋았습니다,20211028
그랜드 힐스턴,10.0,시설이 신축인지 매우 좋구요  조식도 엄청 정갈하게 잘 나옵니다  체크인 시에도 대단히 친절히 설명해주셔서 좋았어요 ,20211018
그랜드 힐스턴,9.6,예식용 주차장과 호텔 투숙인원의 주차장 분리되어 있는게 장점입니다  편의시설도 잘 되 있어 편하게 사용했습니다 ,20210827
그랜드 힐스턴,10.0,지금까지 여행중 가성비 가장 좋은 호텔 중 하나라는 생각입니다  특히 조식포함 가격이 저렴해서 크게 기대하지 않았던 조식이 생각보다 깔끔하고 정성스레 나왔고 맛도 좋은 편이였습니다 ,20210805
그랜드 힐스턴,9.6,시설 깨끗하고 쾌적하게 잘 이용했습니다  ,20210630
그랜드 힐스턴,5.6,전체적으로 괜찮았지만 주변에 할 수 있는게 별로 없었습니다 ,20210627
그랜드 힐스턴,10.0,깨끗하고   위치좋고   주차잘되고   조식도 좋았어요전주 가성비 최고호텔로 추천합니다  라마다나   베스트웨스턴보다 좋은듯함,20210614
그랜드 힐스턴,10.0,시설과 서비스에서 부족함이 없었던 멋진 호텔로 추천합니다   특히 한식 조식은 한식으로 유명한 전주의 클라스를 유감없이 보여주는 기억에 남는 조식이었습니다 ,20210515
전주한옥마을 덕수궁,8.8,친절하게 응대해주시고 한옥컨셉이 확실한 건물이였어요  단   방은 좀 작고     한옥특성상 옆방소리 복도 걷는 소리 방문듣는소리가 누워있으면 바닥 타고 다 귀에 갖다 꽂혀요  수면의 질은 덕분에 좀 낮아여,20230528
전주한옥마을 덕수궁,10.0,위치도 좋고 깔끔하고 좋았어요,20230527
전주한옥마을 덕수궁,9.2,구비된 비품 좋았고    방 자체는 깨끗했습니다  다만 방음과     외부에서 들어오는 벌레가 문제네요 ,20230519
전주한옥마을 덕수궁,9.6,한옥마을이랑 가깝고 편안하게 잘 쉬다 가요   아침에 새소리가 너무 좋아요 적극추천입니다,20230514
전주한옥마을 덕수궁,10.0,비오는 날에 여행이라 많이 걱정했지만 한옥 처마 끝에서 떨어지는 빗물과 빗소리에 모주 한 잔 하며 쉬었더니 힐링 그 자체였네요  애교 덩어리 박과장이 틈만 나면 야옹 거리며 존재감 뿜뿜해서 발걸음을 떼기가 아쉬웠어요  도시에서 이리 치이고 저리 치이다 도망왔던 여행인데 독소 싹  빼고 돌아왔어요  방바닥도 비가 하도 많이 와서 살짝 썰렁한 감이 있어 분 정도만 보일러 돌렸는데 금방 훈훈해져 겨울에 여행 오면 더 좋을 듯 합니다  도보 분 이내 거리에 한옥마을이 있어 이곳저곳 돌아다니다 지치면 들어와서 낮잠도 가능한 거리이고   분 내 거리에 콩나물 국밥집이 있어 전날 막걸리 과음해도 속풀이 하기 간편해서 좋을 듯 하네요   여러모로 가성비 가심비 뛰어난 숙소여서 다음에 또 전주에 온다면 여기서 묵고 싶습니다   최고 ,20230509
전주한옥마을 덕수궁,10.0,한옥마을 입구랑 너무 가깝고근처 편의점도 있고 좋아요  사장님도 친절하고 냥이도 귀여워요 ,20230507
전주한옥마을 덕수궁,9.6,깨끗하고 친절하고 다 좋았어요 ,20230504
전주한옥마을 덕수궁,10.0,시설   위치   직원의 친절함 뭐 하나 빠지는게 없었습니다   특히 화장실이 깔끔하고 생각지도 못한 어메니티까지 있어서 너무 좋았습니다   그리고 넘 귀여운 냥이까지  힐링  다만 한옥숙소 특성상 방음이 안되어 저녁 늦은시간에 좀 힘들었습니다   이건 그냥 옆방에 얼마나 개념있는 투숙객이 오느냐가 관건이네요  ,20230430
전주한옥마을 덕수궁,10.0,저번에 방문했다가 다시 이곳에 머물렀는데 항상 친절하시고   방도 깨끗하고 좋아요 ,20230428
전주한옥마을 덕수궁,10.0,방 상태가 깔끔하고 천장이 높아 좁게 느껴지지 않았어요무엇보다 화장실이 쾌적해서 맘에들었습니다관리자분께서도 너무 친절히 응대해주셔서 편안히 쉬고 갈수있었습니다 ,20230315
전주한옥마을 덕수궁,8.4,비록 가진 못했지만,20230308
전주한옥마을 덕수궁,10.0,새벽에 술취하신건지 아저씨한분말고는  생각보다 조용했어요  다른방분이 조용히 시켜주셔서 편하게 잤습니다 한옥이라 방음은 원래 안되는걸 알아서  그래도 갬성이 좋았어요,20230306
전주한옥마을 덕수궁,10.0,방컨디션도 좋았고 화장실도 너무 깔끔하고 좋았습니다   한옥마을  가까워 좋았고 재방문 의사 있습니다 ,20230304
전주한옥마을 덕수궁,8.8,한옥마을에서 길하나만 건너면 덕수궁인데 대부분이 한옥마을에 숙소가 있다보니 가까운거리인데도 약간은 멀게 느껴졌던거 같아요 사장님 너무친절하시고 고양이를 엄청좋아하는건아니지만 엄청 얌전해서 괜찮았고 한옥이다보니 방음이안되서 옆에문소리가 엄청크게들리긴했는데 시에 전체소등이라 잘수있는 환경이 잘만들어있어서 좋았습니다 추천해요 ,20230301
전주한옥마을 덕수궁,10.0,마지막날 주신 전주 초코파이 너무 맛있었어요   가성비   가심비 최고였습니다 ,20230228
전주한옥마을 덕수궁,10.0,너무 좋았어요 다시 기회가있을때 여기 올게요감사합니다,20230223
전주한옥마을 덕수궁,9.2,직원의 친절한 설명과 방에 따끈따끈한 구들장이 좋았어요아침 간식서비스 초코파이 요기거리에 좋았습니다  ,20230221
전주한옥마을 덕수궁,10.0,가성비도 좋고 실내도 깨끗하며 사장님이 친절합니다   퇴실할때 전주초코파이도 주시고 감사했습니다  위치도 한옥마을 바로 앞이라서 편리 했고 다음에도 이용할꺼 같습니다   여기 고양이    박과장     있는데 개냥이라서 재미있게 놀았습니다 ,20230220
전주한옥마을 덕수궁,10.0,너무 위생적으로 좋고 따뜻해서 여행하기 너무 좋았어요       가성비 너무 좋아요,20221111
전주한옥마을 덕수궁,9.6,숙소가 아담하지만 깔끔하고 온돌이라 따뜻하게 쉴수 있었어요   주차장도 있고 한옥마을이랑 위치도 가까워요  한옥마을 가시는 분들께 추천드려요     ,20221105
전주한옥마을 덕수궁,10.0,피곤한 상태로 숙소에 도착했는데 주인분도 친절하셨고 화장실 깨끗하고 방도 너무 따뜻해서 머물기 좋았습니다   그리고 바깥풍경으로 기와집들이 잔뜩 보여서 고즈넉하니 편안했습니다 나중에 다시 이용할 것 같아요 ,20221030
전주한옥마을 덕수궁,10.0,친구랑 둘이서 여행하기에 좋아요   근처에 바로 편의점이 있고 횡단보도 하나만 건너면 바로 한옥마을이라 위치가 좋았습니다   연휴에 갔던거라 사람이 많아 시끄럽지 않을까 걱정했는데 오히려 방음이 어려운 한옥인것을 투숙객 모두가 알기에 서로 배려해서 조용했던것 같습니다      숙소 안에 따로 공용시설이 있고 공용시설에는 전자레인지   냉동칸 있는 냉장고   나무젓가락   밥상 등이 있어 편리했습니다   박 동안 수건이나 기타 소진되는 물품들도 계속해서 챙겨주셔서 좋았어요   참고로 빗은 없으니 개인적으로 하나 챙겨가시면 좋을것 같습니다   체크아웃시에도 초코파이 챙겨주시는 마음 따뜻한 사장님에 감동받았습니다   다음에도 또 숙박하고 싶습니다 ,20221006
전주한옥마을 덕수궁,10.0,한옥마을 바로 앞이고일단 화장실부터 너무 깨끗방도 아늑하니 최고였습니다주차공간도 굿굿,20220912
전주한옥마을 덕수궁,10.0,주변  경기전   오목대   전동성당   남부시장 자만벽화마을 등여러곳을 걸어서  다닐수 있었어요     사장님   사모님 모두 친절하셨고침구나  숙박시설 상태도 깨끗하고 좋았어요 ,20220728
전주한옥마을 덕수궁,10.0,숙소를 예약할때 가장 중요하게 보는것은 위생인데요제가 묶었던 방은 먼지도 없었고 무엇보다 화장실이 정말 깨끗했어요  냄새도 안나고 어메니티도 있고 헤어드라이기 굿      침구류도 꿉꿉함 하나없이 향기가 났어요한옥에서 자는건 처음이라 검색을 많이 해봤는데 리뷰가 전부 좋았어요리뷰에 속은적이 많았던터라 살짝 걱정하며 방문했는데 도착하는순간 다 잊었어요전날 안오던 비가 새벽부터 많이 내려서 걱정했는데 우산을 챙겨주시더라구요사장님 정말 감사했습니다     또 방문할게요    ,20220718
전주한옥마을 덕수궁,10.0,보통 한옥숙소들은 방이 작고 화장실도 불편한데 여기는 엄청 넓어요     특히 화장실에 샤워부스가 있어서 씻는데 불편함없고 엄청 깨끗해요     거리도 한옥마을 중심에서 분정도     괜찮은 거리에 있고 엄청 조용해요주차도 편하도 퇴실할 때는 초코파이도 주셨어요     감사합니당       ,20220704
전주한옥마을 덕수궁,9.6,한옥마을 위쪽에 위치해있어요편의점이 가깝고 진짜 화장실이 다른 곳에 비해 넓고 쾌적해요      칫솔 치악 폼클렌징 다 구비되어있어요마스크까지 주시고 퇴실할 때 초코파이도 주시고 가격대비 너무 마음에 들어요한옥마을안에 위치해있는게 아니라서 조용하게 지낼 수 있어서 그것도 좋았어요 근데 밖에 오토바이 소리   차 소리가 너무 커서 그것만 조금 아쉬웠어요나머지는 다 좋으니까 고민말고 여기로 하세용 다들사장님 덕분에 잘쉬다갑니다     감사해용,20220423
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,잘쉬다갑니다 ,20220707
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),8.0,추가금액도천원만 받고 싸고갔어유   굿,20220617
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,싸게 잘이용했어요,20220507
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),6.0,가격 저렴   방 따뜻  까운은 없으며   이불 흰색 ,20220328
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,가격대비만족합니다,20220319
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),8.0,저렴하구 깨끗함,20220214
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),6.0,잘 쉬었다 갑니다  전기 장판이 없어서 아쉽네요  방이 조금 더 따듯 해야 할거 같네요 ,20220125
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),6.0,괜찮아요  ,20211229
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,저렴해서 좋았어요,20211205
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,좋았어요     ,20210108
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,깔끔하고 좋아요,20200914
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),10.0,침대 너무 편해서 꿀잠잤어요,20200908
전주 우아동 첫마중 (Jeonju Uadong Cheotmajung),8.0,음    보통입니다,20200827
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),6.0,깨끗하고 괜찮은데 개인적으로는 침대가 너무 푹신해서 잘 안맞음,20230420
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,잘 쉬고 갑니다직원분 너무 친절합니다베개가 한개라 안고잘 여분이 없어서 아쉬웠지만 편하게 쉬고 갑니다,20230324
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,가족과 내집처럼펀하게 이용하고 왔습니다감사합니다,20230102
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,단체로 룸 개 패밀리와 트윈 이용후 좋은 인상이 떠나지 않아 가족과 함께 룸두개 이용했는데센스있게 같은층수로 업그레이드해서 서비스 잘받고 왔답니다,20230102
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깔끔하고 아늑하고 최고예요,20221129
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깔끔 그 잡채  담에 또 이용하고파여,20221108
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,최고입니다    무조건 여깁니다,20221105
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깔끔하니 좋았어요,20220911
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,잘 이용하고 갑니다,20220825
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깔끔하고 너무 좋았습니다,20220710
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,쾌적한 환경과  주변의 먹거리 형성  맘에 듭니다,20220709
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,침대 너무 편하고 방도 깨끗창도 커서 답답한 느낌도없고필요한거 다 챙겨주시고 친절하세요잘 쉬다갑니다,20220705
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,시설  주변 상황 아주  좋습니다  편하게  하루  잘  지내고 왔습니다,20220703
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),8.0,잘묵었습니다 ,20220702
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깔끔하고 친절해요,20220627
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,좋았습니다,20220626
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),8.0,좋았습니당,20220625
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깨끗해요 ,20220623
전주 중화산동 라베호텔(LABE HOTEL) (Jeonju Junghwasandong LABE HOTEL),10.0,깨끗하고 좋았어요   호텔 보단 모텔 느낌이긴한데 모텔보다는 훨씬 깨끗하고 좋았어요 침대도 푹신하고 로션 샴프 바디워시 이런것도 튜브에 담겨있어서 위생적이고 좋았어요 ,20220411
