hotel,star,review,date,real_date
전주 다나하루 게스트하우스,5,방 위치도 너무 좋았고 조용하고 깨끗하게 잘 이용했습니다!!한옥마을 안에 있고 남부시장이랑도 가깝고 잘 지내다갑니다,2018.12.26,2018.12.26
전주 다나하루 게스트하우스,5,갠찬앗어요,2018.11.11,2018.11.11
전주 다나하루 게스트하우스,5,한옥마을안에 있고 남부시장과 가까워서 좋았어요.,2018.10.22,2018.10.22
전주 다나하루 게스트하우스,5,좋았습니다,2018.10.05,2018.10.05
전주 다나하루 게스트하우스,5,사장님도 너무 친절하시구! 먹을것도 많고! 고급진 방답게 모든게 너무 좋았어요....!❤️ 강추강추 다음에 또 가야겠어요😊,2018.10.04,2018.10.04
전주 다나하루 게스트하우스,4,주인아주머니 참 친절하셨던거 같아요. 문자로 세세한거 다 설명해주시고...방도 청소 깨끗하고 꽃장식도 예뻤습니다. 다만 화장실이랑 샤워실이  개인방 안에 있지 않고 공동 이용 입니다.,2018.09.20,2018.09.20
전주 다나하루 게스트하우스,5,너무친절하구 좋아연!!!,2018.08.27,2018.08.27
전주 다나하루 게스트하우스,5,"전주 한옥마을에 위치하고 숙소랑 남부시장이랑도 가까워요 화장실과 샤워실도 깨끗하고 삼푸린스클랜징폼이 구비되 있어요, 어머니랑 저랑  바닦에서 잘 못자서 침대있는 숙소를 찾다가 선택하게 되었는데 싱글룸에 침대가 커서 두명이서 널널하게 잘 수 있어요 사장님 친절하세요  어머니가 싱글룸 불편하실까봐 더블룸으로 업그레이드 시켜주셨고 에어컨 빵빵하게 잘나오고 티비도 있어서 방에 있는동안도 심심하지 않아요. 잘 지내다 퇴실했어요. 재방문 의사 100%입니당더보기",2018.07.31,2018.07.31
전주 다나하루 게스트하우스,5,방도 깔끔하고 좋았어요!,2018.06.28,2018.06.28
전주 다나하루 게스트하우스,5,좋았습니다,2018.05.20,2018.05.20
전주 다나하루 게스트하우스,5,방도 너무 따듯하고 세면도구도 다 구비되어있고 방도 제일 비싼방으로 업그레이도 해주시고 진짜 너무 감사했어요 ㅠㅠ 조만간 또 갈것같아요 !! 정말 감사했습니다 :sob: 꽃냄새도 너무 좋았고 다 좋았어요 !! 주인분도 너무 착하셨구요 !!!!,2018.03.18,2018.03.18
전주 다나하루 게스트하우스,5,너무 친절하시고 따뜻하게 잘 보냈습니다,2018.03.16,2018.03.16
전주 다나하루 게스트하우스,5,"전주에서 이가격에 이정도 숙소 잡은거 만족이에요!조금 늦은 시간에 도착했는데, 일인실 예약했으나 일인실이 다 차서 3층 “하”방을 보여주셨는데요.주인분께서 아래에 다른 한분이 쓰시고, 한쪽 쓰실 수 있는 방도 있는데 거기 쓰실래요? 여기 넓게 쓰시는게 낫겠죠? 라고 의사 물어주셔서 “하”방을 쓰게 됐습니다.방에 더블 침대가 두개나 들어가 있을 정도로 넓었어요!! 혼자쓰는데 편하게 쓰라고 해주셔서 감사했습니다! 방을 너무 넓은 방으로 주셔서 정말 넓고 편하게 있다왔습니다!방안에 티비도 있구요! 무엇보다 침구류 상태가 청결해서 좋았어요! 포옥 감기는 느낌으로 잤습니다^^그리고 화장실도 깨끗했습니다! 3층엔 방이 두개뿐이어서 화장실도 번잡스럽지 않게 사용 가능했구요! 화장실에 바디워시,샴푸,린스, 샤워타올, 비누, 치약 이렇게 있어요!다 본 품으로 있어요! 주방에는 전자레인지,커피포트,물,냉장고도 있어서 연박하게 되도 좋을 거 같다고 생각했습니다!!!개인적으로 굳이 한옥게하나, 컨셉 게하가 아니여도 괜찮으신분들이나 잠자리 중요하신 넓은 침대 원하는 여행객푹 잘 쉬다 가요 사장님^^더보기",2018.03.11,2018.03.11
전주 다나하루 게스트하우스,5,방도 깨끗하고 따뜻해서 좋았지만 가까운 편의점이 일찍 문을 닫아서 곤란했었네요. 이 점 참고하세요~,2018.02.07,2018.02.07
전주 다나하루 게스트하우스,5,방도 깨끗하고 따뜻했어요~,2018.02.07,2018.02.07
전주 다나하루 게스트하우스,5,아주머니가 친절하셔서 좋았구1층꽃집으로 들어갔는데 꽃냄새가 정말 좋았고조용하고 방바닥이 뜨끈뜨끈해서 잠자기 좋았습니다덕분에 잘 묵고 갑니다~~,2018.02.01,2018.02.01
전주 다나하루 게스트하우스,5,친절하시고 따뜻하고 깔끔합니다1층에 꽃집이라 그런지 게스트하우스 중간중간에도 꽃들이 놓여있고 꽃냄새로 가득한 기분좋은 숙소였습니다!!,2017.12.31,2017.12.31
전주 다나하루 게스트하우스,5,"아래 꽃집이라서 그런지 곳곳에 꽃으로 데코되어있고, 향기도 너무 좋고 사장님도 너무너무너무 친절하셔요 :hearts: 깨끗하구, 따뜻한 물도 잘 나오고, 필요 한 수건, 빗, 드라이기, 샴푸, 린스, 폼클렌져 다 비치 되어 있어요! 티비도 있구 난방도 너무 잘 되어서 밤에 잘때 더웠슴니다. 정말 위치도 좋고 최고예요!",2017.12.27,2017.12.27
전주 다나하루 게스트하우스,5,사장님도 친절하시고너무너무 좋았어요^^,2017.12.23,2017.12.23
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,"후기가 좋은 이유가 있네요~저렴한 가격에 잘 쉬다 왔어요^^",2021.04.03,2021.04.03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,"항상 깔끔하고 주차도 편하고 방도 업그레이드 해주시고 너무 좋아서 자주 와용",2021.02.20,2021.02.20
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,"인테리어도 예쁘지만, 룸 컨디션이 너무 깨끗하고 좋았어요. 1층에 비치된 이것저것 간식류들도 너무 맛있었구요. 빵에 버터까지 발라먹을 수 있더라구요?? 바닥이 따뜻해서 실내화를 굳이 안신어도 되서 좋았고 전체적으로 훈훈하고 따뜻한 느낌이었구요. 화장실도 비데에 엉따도 되고 샤워랑 분리되어있어서 좋았어요. 넷플릭스까지 되었다면 금상첨화였겠지만 충분히 잘 쉴수있는 여건이라 가성비가 훌륭한 휴식이었다고 생각해요.",2020.12.11,2020.12.11
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,주차가 편리해요,1일 전,2023. 06. 03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 좋습니다!,1일 전,2023. 06. 03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,친절하고깔끔해요~~,2일 전,2023. 06. 02
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,만족합니다.,2023.05.26,2023.05.26
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,업그레이드 감사합니다!,2023.05.25,2023.05.25
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,가격저렴하구 좋아용,2023.05.25,2023.05.25
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔해서 좋았습니다,2023.05.23,2023.05.23
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘 쉬고 갑니당   넷플릭스 나쁜엄마 잼나요,2023.05.22,2023.05.22
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,사장님 친절하시고 깨끗해요,2023.05.20,2023.05.20
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,주차하기 좋아요,2023.05.19,2023.05.19
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,우연히 예약하고 갓는데  예상밖으로  위생적이고 침대시트도 청결 하여  너무 좋아서요 객실도 넓어서 더 좋아서요,2023.05.16,2023.05.16
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,주차 편해요,2023.05.14,2023.05.14
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,무난하고 좋음,2023.05.14,2023.05.14
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,무난해요.,2023.05.14,2023.05.14
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,괜찮아요. 무난해요,2023.05.14,2023.05.14
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,항상 만족스러운 숙소,2023.05.12,2023.05.12
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔씀하고 조ㅗ아요,2023.05.08,2023.05.08
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋아요옹!!!!,2023.05.07,2023.05.07
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,연박으로 묵었는데좋았습니다!,2023.05.07,2023.05.07
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,고데기도 빌려주시고 청결하고 잘 쉬다가 가요!,2023.05.07,2023.05.07
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,방 업그레이드도 해주시고 아주아주 깔끔하고 좋앗습니당. 그런데 206호방 침대옆에 전등이 깜빡깜빡거려 수리를 해주셔야될꺼같네용,2023.05.07,2023.05.07
전주 산정동 호텔 에비뉴(HOTEL AVENUE),1,담배 냄새 엄청나고 청결 상태 꽐,2023.05.06,2023.05.06
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,친절해요  ㆍ,2023.05.04,2023.05.04
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,사장님이 친절하시고 숙소도 매우 깨끗했습니다!가격도 저렴해서 다음에 또 이용할듯 합니다감사합니다,2023.04.25,2023.04.25
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,친절하세요!토스트 있어요  라면은 없어요잘쉬다갑니다,2023.04.22,2023.04.22
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 좋습니다 주차도넉넉해요,2023.04.17,2023.04.17
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,주차좋아요,2023.04.15,2023.04.15
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋아요. 깔끔해요..,2023.04.13,2023.04.13
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋아요. 깔끔해요..,2023.04.13,2023.04.13
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,일때문에 잠깐묵고 갔는데 깨끗하고 괜찮았어요,2023.04.09,2023.04.09
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,청결합니다,2023.04.07,2023.04.07
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,이용이 편해요,2023.04.03,2023.04.03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,굳 좋아요,2023.03.30,2023.03.30
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘 쉬다 갑니다,2023.03.28,2023.03.28
전주 산정동 호텔 에비뉴(HOTEL AVENUE),2,담배 냄시.. 물은 졸졸졸 씻어도 씻은것 같지가 않습니다친절하지만 다시는 가고싶지 않아요..^^,2023.03.27,2023.03.27
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,너무깔끔합니다~!,2023.03.27,2023.03.27
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,친절해요.,2023.03.26,2023.03.26
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘쉬었어요!,2023.03.25,2023.03.25
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘 쉬다갑니다,2023.03.18,2023.03.18
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,감사합니다,2023.03.18,2023.03.18
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,친절해요 .,2023.03.15,2023.03.15
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,뻬리굿입니다,2023.03.12,2023.03.12
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋습니다 추천해드려요,2023.03.10,2023.03.10
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,다 좋은데 샤워실 물이 전혀 안빠져서 씻다가 물이 발까지 전부 찼어요..,2023.03.09,2023.03.09
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘 쉬다 가요~,2023.03.05,2023.03.05
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,완전 좋아용,2023.03.04,2023.03.04
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,완전좋아용,2023.03.04,2023.03.04
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,매우만족합니다,2023.03.03,2023.03.03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,주차 좋아요,2023.03.03,2023.03.03
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 가격도 저렴하고 좋았어요,2023.03.02,2023.03.02
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,편하고 좋아요,2023.03.02,2023.03.02
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,강아지랑 연박 편하게 잘쉬다왔어요 물이넘좋더라구요 그리고 친철하셨어요,2023.03.01,2023.03.01
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋았습니다,2023.03.01,2023.03.01
전주 산정동 호텔 에비뉴(HOTEL AVENUE),3,웃풍이너무심해서 추워죽는줄요~~바닥은 따수웠는데 ㅜㅜ애들도같이간거라 이불 덮어주느라 못잤어요 그래도 시설은좋았어요!!!저희애가 사장님 엄청착하다고~~ 저한테 귓속말로 이야기해줬어요~^^더보기,2023.02.27,2023.02.27
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,"친절해요   ,",2023.02.24,2023.02.24
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,살짝추웠지만청결하구 일회용품구비도잘되있어요 욕실에서 밖으로물이튀어서 당황스러웠어요.담배냄새두나지않고 너무잘쉬었어요,2023.02.24,2023.02.24
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,편안하고 따뜻해서 좋았어요,2023.02.23,2023.02.23
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,친절해요.,2023.02.18,2023.02.18
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 넷플릭스도 있어서 영화보면서 잠깐 쉬고가기 좋았어요☺,2023.02.18,2023.02.18
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,편하고 깔끔해서 좋았어요,2023.02.13,2023.02.13
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,주차편리해요,2023.02.10,2023.02.10
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,전기장판이 따뜻해요,2023.02.09,2023.02.09
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,아주  좋아요,2023.02.08,2023.02.08
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋습니다.,2023.02.06,2023.02.06
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,좋았어요~~,2023.02.06,2023.02.06
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,방은 깨끗해서 잘 쉬었는데 좀 추웠어요 ㅠㅠ,2023.02.02,2023.02.02
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 좋아요,2023.02.02,2023.02.02
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,모든게 다 만족스러웠어요잘 쉬었다 왔어요,2023.01.30,2023.01.30
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,정말 항상 잘 머무르다갑니다,2023.01.28,2023.01.28
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,전체적으로 깨끗하고 좋았습니다!,2023.01.28,2023.01.28
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 업그레이드 해주셔서 감사합니다,2023.01.27,2023.01.27
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,깔끔하고 좋아요,2023.01.26,2023.01.26
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋아요 에비뉴~~!!! 최고에요,2023.01.25,2023.01.25
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,방에들어갔을때 청량하고.담배냄새도안나고 뽀송뽀송하고. 청소상태정말굿이에요.방에들어가도 따듯하고.오늘 한파였는데 방뽀송해서너무기분좋게쉬다가요 ㅠ또오구싶은곳,2023.01.24,2023.01.24
전주 산정동 호텔 에비뉴(HOTEL AVENUE),3,추워요오오오,2023.01.21,2023.01.21
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,좋아요 청결,2023.01.21,2023.01.21
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,조금  추웠지만 깔끔해요,2023.01.20,2023.01.20
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,잘쉬었습니다,2023.01.20,2023.01.20
전주 산정동 호텔 에비뉴(HOTEL AVENUE),4,좋았습니다.,2023.01.19,2023.01.19
전주 산정동 호텔 에비뉴(HOTEL AVENUE),5,여행가서하루 자고왓는데깨끗하고 전기장판도 잇어서괜찮앗는데 새벽에 조금 추웟던거 말고는괜찮앗어요더보기,2023.01.17,2023.01.17
