hotel,star,review,date
전주 금암동 뷰티,10.0,방이 생각했던 것보다 넓어서 되게 좋았어용 ㅎㅎㅎ객실전체가 좀 추웠던것 빼고는 다 괜찮았던 것 같아요!다음에 또 올게요근처에 편의점도 피시방도 가까워서 되게 편리했던것같아요!,1년 전
전주 금암동 뷰티,10.0,조용하고 시설도 그럭저럭 괜찮네요,1년 전
전주 금암동 뷰티,10.0,"매번갈때마다 친절하시고, 푹쉬다가요",1년 전
전주 금암동 뷰티,10.0,1.일단 조용하고 깨끗해서 좋아요2.카운터에서도 친절하게 안내해줘서  기분좋아요3.간단한 간식거리가 있어 좋아요4.넓은 주차공간이 있어 좋아요.5.침대가 깨끗해서 코로나 걱정없어요기쁨맘으로 쉬었다갑니다,1년 전
전주 금암동 뷰티,10.0,잘쉬다갑니다.수고하세요,2년 전
전주 금암동 뷰티,7.3,개인적인 느낌이니.참고마누하세요.주변보다 조금 가격이 저렴합니다.시설은 조금 오래된듯하구요침구류나 청소 상태는  크게 불편한점은없었습니다.방과 욕실은 엄청큽니다.사장님 친절하시구요.,2년 전
전주 금암동 뷰티,7.0,1. 시설은 조금 세월이 있어 보입니다.2. 방과 욕실은 엄청 큽니다.3. 사장님 완전 친절하십니다.조용한방 부탁드린다고 했더니 한참 고민하시다 8층으로 주시네요.4.개인적으론 좀 아쉬웠네요,2년 전
전주 금암동 뷰티,9.6,"스탠다드 기본방 예약했는데 안마의자 월풀욕조가 있는방 사용했어요. 욕조사용은 하지 말아달래서 안했어요. 밤늦게 입실해서 욕조사용할 기운도 없었지만요. 샤워실배수가 약하고 냉장고 소음때문에 별반개만뺐어요. 엘베옆방이라 시끄러울줄 알았는데 조용했고 방음도 괜찮았어요. 방음,  청결, 다 좋았습니다. 재투숙 하겠냐 묻는다면 네 전주 또오면 재투숙할겁니다.",2년 전
전주 금암동 뷰티,9.3,방도 깨끗하고 깔끔합니다.방도 무료로 업그레이드해주신건지싱글침대하나더랑 사워실이 엄청크더라고요.아쉬운점은 화장실이 따로 있는데 작고 춥도라고요그것말고는 장판도있고 티비도 크고 좋았급니더,2년 전
전주 금암동 뷰티,9.0,일단 아주넓어요.컴터나 티비 상태좋구요.청소 잘되어있고 침구도 깨끗함. 이번방은 욕조가 빠져서 좀 아쉬웠음,2년 전
전주 금암동 뷰티,10.0,잘 쉬다 갑니다  담,2년 전
전주 금암동 뷰티,10.0,청결하고 좋아요        잘쉬다가요,2년 전
전주 금암동 뷰티,10.0,잘 쉬다   갑니다,2년 전
전주 금암동 뷰티,10.0,잘 쉬다 갑니다 잘잤어요,2년 전
전주 금암동 뷰티,10.0,여긴 깨끗하고 친절함 금암동에선 최고,2년 전
전주 금암동 뷰티,10.0,잘쉬다가요 담에 또올께요,2년 전
전주 금암동 뷰티,10.0,깨끗하고 좋네요 잘쉬었어요,2년 전
전주 금암동 뷰티,10.0,잘쉬다갑니다 낼또갈꺼요,2년 전
전주 금암동 뷰티,10.0,늘 편안하게 쉬다갑니다,2년 전
전주 금암동 뷰티,10.0,편안히 잘 쉬다 갑니다,2년 전
전주 금암동 뷰티,10.0,출장오면 늘 쉬어가는 곳,2년 전
전주 금암동 뷰티,10.0,잘 쉬다 갑니다 편안하니 좋네요,2년 전
전주 금암동 뷰티,10.0,친절하고 좋아용!!!!,2년 전
전주 금암동 뷰티,10.0,왕창왕창초아요!!!!,2년 전
전주 금암동 뷰티,10.0,몇일 잘쉬었다갑니다,2년 전
전주 금암동 뷰티,10.0,편안하게 잘쉬고가요,2년 전
전주 금암동 타임,10.0,넷플릭스 안되는거빼고좋아아요요요요요요요요요ㅛㅇ요요요요여요요요요요요요요요요요요요요요요요요요요료요요요요요요요요요요요요요요요ㅛㅇ요요요요요요요요요요요요요요요요요요요요요요요요요요요요요요요요요용,12일 전
전주 금암동 타임,10.0,"깨끗하고 깔끔하게 잘 있다가 갑니다~터미널에서 가깝고 객리단길,한옥마을,신시가지등등 이곳저곳 다 가까이 있어서 대중교통으로  다니기가 편하고 좋았어요근처에 맛집들도 많아서 👍편히 쉬다 갑니다~~~",13일 전
전주 금암동 타임,10.0,객실 컨디션이나 위치도 터미널에서 가깝고 근처에도금방 편의점이 있어서 좋아요다만 샤워 물이 온도가 오락가락해서 씻기가 힘들었어요ㅜ사장님이 친절해서 좋았어요그리고 가격도 적당해서 다른데 보다 괜찮았습니다,2개월 전
전주 금암동 타임,10.0,깔끔하고 가성비 좋아요~,15일 전
전주 금암동 타임,2.6,예약하고 갔는데 남자 사장님께서 예약 안됐다고 한참 헤매셔서 조금 답답했지만.. 그래도 기다렸다가 체크인했습니다 들어가자마자 에어컨켰는데 검정색 가루들이 침대며 pc책상이며 바닥이며 난리가 나서 사장님 전화드려서 방 바꿨는데도 그방도 또 검정 가루들이 너무 심하게 떨어져서 다시는 안와야겠다고 생각했습니다..,15일 전
전주 금암동 타임,6.0,터미널 근처 가실일있으시면 그중에주말에 그나마 저렴해서 가긴했어요인테리어는 너무 오래되긴했는데객실은 그래도 깔끔하니 좋았습니다카운터직원분이 다른방키를줘서묵고계신분 방에 들어가서 당황은했지만요,21일 전
전주 금암동 타임,10.0,가성비 좋고 친절함,22일 전
전주 금암동 타임,10.0,편히잘쉬었다왓네요가격대비시설이좋아요숙소가 청결하고깨끗하고..넘좋아요회장실수압도좋아요..넷플렉스시청도가능하구요...재방문률200%....수고하세요....감사합니다...,3개월 전
전주 금암동 타임,10.0,편히잘쉬었다왓네요가격대비시설이좋아요숙소가 청결하고깨끗하고..넘좋아요회장실수압도좋아요..넷플렉스시청도가능하구요...재방문률200%....수고하세요....감사합니다...,3개월 전
전주 금암동 타임,10.0,편히잘쉬었다왓네요가격대비시설이좋아요숙소가 청결하고깨끗하고..넘좋아요회장실수압도좋아요..넷플렉스시청도가능하구요...재방문률200%....수고하세요....감사합니다...,4개월 전
전주 금암동 타임,10.0,가성비씹상타의 숙박업소 깨끗합니다,6개월 전
전주 금암동 타임,6.0,가격도 저렴하고 잠만자기엔 좋은곳인듯요,6개월 전
전주 금암동 타임,10.0,좋았어요!! 사장님이랑 친절하시고 가성비대비해서 좋은거 같아요!!좋았어요!! 사장님이랑 친절하시고 가성비대비해서 좋은거 같아요!!좋았어요!! 사장님이랑 친절하시고 가성비대비해서 좋은거 같아요!!,6개월 전
전주 금암동 타임,10.0,잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다잘묵었습니다,6개월 전
전주 금암동 타임,10.0,1.침대가 깨끗하고 푹신하고 좋았어요ㅎㅎㅎㅎ2.티비도 크고 화질도 좋아서 영화보기좋았어요~!!3.화장실이 너무 깨끗하고 수압도 좋아서 기분좋은 샤워했어요ㅎㅎ4.방음이 잘되는거같더라구요,7개월 전
전주 금암동 타임,10.0,나쁘지 않았습니다!! 넷플릭스만 지원이 되면 휠씐 좋을 거 같아요!! 나쁘지 않았습니다!! 넷플릭스만 지원이 되면 휠씐 좋을 거 같아요!! 나쁘지 않았습니다!! 넷플릭스만 지원이 되면 휠씐 좋을 거 같아요!! 나쁘지 않았습니다!! 넷플릭스만 지원이 되면 휠씐 좋을 거 같아요!!,7개월 전
전주 금암동 타임,10.0,"전주에 급히 가게 되는일이 발생하여 전주고속버스터미널 부근에 있는 모텔을 찾다가 둘이 편하게 투숙할 수 있는 트원베드 숙소를검색하여 이곳 타임 모텔을 찾아서 투숙 하였습니다침대가 퀸사이즈 하나 그리고 슈퍼싱글 하나 이렇게 있었습니다세면도구는 챙겨 주셨으며, 샴푸랑 바디워시도 충분하였습니다 방안 TV옆에는 PC도 있어서 인터넷 등 간단한 업무도 가능 할거 같습니다 전주 오면 가성비 모텔로 추천 합니다",9개월 전
전주 금암동 타임,4.3,여기처럼 불친절한 곳은 처음 봅니다여자 남자 사장님분인거 같은데 여기어때로 예약하고 이름 5번 이상 말씀 드렸는데 끝까지 야놀자 확인 하시더라구요 이름도 틀리게 말씀하셔서 몇번이나 정정해드리고 보여드렸는데 계속 잘못 읽으시면서 이름 왜 잘못말하냐는 식으로 말씀하시고연세 있으신거같아 제 폰 예약 현황 보여드리고 했는데도 불구하고 언성이 높아지면서 본인이 저에게 화내시고..결국 마지막으로 확인되고 끝까지 자신의 잘못 인정안하고 여기어때에서 지금 막 연락이 와서 그런거라고 변명하시던데 리뷰 이렇게 쓴적이 한번도 없는데 여기는 최악이네요 완전 별로에요 절대로 네버 안갈거에요 ㅋㅋ 기분 최악 탑1 숙소,9개월 전
전주 금암동 타임,10.0,전주 출장와서 이용했는데 좋았습니다,10개월 전
전주 금암동 타임,10.0,좋아요ㅎㅎ깔끔하니ㅎ,11개월 전
전주 금암동 타임,4.6,잠만 잘려면 싼맛에 괜찮음.,11개월 전
전주 금암동 타임,8.0,객실상태는 낡았지만 잠자리는 괜찮았어요. 에어컨을 켰는데 에어컨 상태는 안좋았어요. PC는 괜찮았고요. 덕분에 잘쉬다 갑니다. 냄새가 안좋았지만 견딜만 했어요. 다음에 또 방문하겠습니다.,11개월 전
전주 금암동 타임,6.0,그냥 무난무난 ㅎㅎ,1년 전
전주 금암동 타임,10.0,편안하게 쉬다 갑니다,1년 전
전주 금암동 타임,10.0,화면대로 생각 하시면 안됩니다. 사진은 포샾 처리한듯  합니다.  시설이 노후 됐다고 생가하시면 됩니다. 시설도 별루고  냄새도 좋지 않습니다. 참고 사시기 바랍니다. 장점은 터미널 근처라 접근성은 좋습니다.,1년 전
전주 금암동 타임,10.0,방에 테이블이 없어서 배달음식을 시켰는데 바닥에서 먹을수밖에없었어요 ㅠㅠㅠ그냥 싼값에 하루 묵기 좋은 곳이에요...잘 쉬었다 갑니다----!다음에 기회가 된다면 또 올게요 ㅎㅎㅎ,1년 전
전주 금암동 타임,10.0,잘쉬다갑니다.수고하세요,2년 전
전주 금암동 타임,10.0,잘쉬다갑니다.수고하세요,2년 전
전주 금암동 타임,6.0,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요,2년 전
전주 금암동 타임,6.0,터미널도 가깝고 금요일저녁인데 가격도 완전착하고아담한곳에서 잘쉬다 갑니다 터미널도 가깝고 금요일저녁인데 가격도 완전착하고아담한곳에서 잘쉬다 갑니다 터미널도 가깝고 금요일저녁인데 가격도 완전착하고아담한곳에서 잘쉬다 갑니다,2년 전
전주 금암동 타임,10.0,편하고 싸게 잘 쉬다 갑니다-----!다음에 또 올게요-----!근처에 편의점도 있고 터미널이랑 가까워서 좋아요-----!👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2년 전
전주 금암동 타임,10.0,조용하고 카운터 친절하네요,2년 전
전주 금암동 타임,10.0,조용하고 카운터이모도 친절하시고 괜찮았어요,2년 전
전주 금암동 타임,7.3,그냥 출장시 이용하기 좋은숙소입니다담배냄새가 조금나고 방음이 잘 안되네요,2년 전
전주 금암동 타임,2.3,그냥 싸서 잘만해용 수건은 좀 더러워요 ㅜ,3년 전
전주 금암동 타임,10.0,가성비대비 괜찮아요,3년 전
전주 금암동 타임,2.3,"딱 3만원짜리.그냥 딱 그 정도.저라면 돈 좀 더 쓰고 다른 곳 ,, 읍읍",3년 전
전주 금암동 타임,10.0,잘 쉬었다갑니다.^^,3년 전
전주 금암동 타임,9.3,2pc이용했는데 컴퓨터랑 tv연동도 되고 좋았습니다주인아주머니가 친절하셔서 더 좋았습니다,3년 전
전주 금암동 타임,10.0,시설좋고 가성비짱짱 질쉬고갑니다,3년 전
전주 금암동 타임,10.0,편안하게 잘쉬고갑니다!담에또올게용^^,3년 전
전주 금암동 타임,5.6,따뜻하고 괜찮았어요😄,3년 전
전주 금암동 타임,8.0,저렴하게 잘 이용했습니다,3년 전
전주 금암동 타임,8.0,일반 숙박방에 컴퓨터가 두대나 있어서 여자친구랑 게임 너무 재밌게 했어요ㅎㅎ 만족합니다,4년 전
전주 금암동 타임,3.6,깨끗하고 다좋은데너무시끄럽네요다른방손님때문이면 이해를하는데아침부터 청소하는 사람 말소리카트같은거 덜덜끄는소리잠을설쳣네요ㅡㅡ,4년 전
전주 금암동 타임,10.0,우선 가격이싸요근데 깨끗하고 넓기까지하니까만족합니다롤도되요,4년 전
전주 금암동 타임,10.0,잘쉬다갑니다또들릴게요,4년 전
전주 금암동 타임,10.0,굿굿롤돌아가서최고에요,4년 전
전주 금암동 타임,8.0,싸고 안시설도 괜찮아요,4년 전
전주 금암동 타임,3.3,금요일숙박가격 굉장히 저렴한것만 장점이고 나머진 다별로였습니다일단 시설은 굉장히 평범하고 컴터도 있고 이가격으로 있을건 다있기때문에 돈이 없고 그냥 숙박하는것에 대해 별상관없는 분들은 괜찮음 내부는 뭔가 원룸개조한거같은느낌나서 친구자취방마냥 친숙하고좋음대신 방음은 안좋아서 위에서 신음소리 침대소리 씻는소리까지 다들립니다청결은 수건에서 피다묻은 더러운 수건이 있고 그거보고나서부터 샴푸통더러운거보니까 샴푸도못쓰겠더라구요... 비누도 오래됬는지 밑에 달라붙은 흔적들이있었어요서비스면에서는 일단 가운이 없어서 아쉬웠는데 청결이 별로안좋은거보면 가운없는게 오히려다행일지도...그리고 1시까지 퇴실이라써있어서 준비하고있었는데12시20분에 전화와서 청소해야된다고 원래12시까지라고 짜증섞인목소리로 뭐라고 하시는;;;,4년 전
전주 금암동 블루원,10.0,맘에들어요 퇴실시간도 넉넉하고 장소도 좋아서 어딜가든 편히 갈수잇는거같아요 창도 암막처리되서 해도 안들어오고 충분히 잘수잇어서 더욱 좋았습니다 번창하세요 굳굳굳굳굳굳굳굳굳굳굳굳굳굳,19일 전
전주 금암동 블루원,10.0,맘에들어요 퇴실시간도 넉넉하고 장소도 좋아서 어딜가든 편히 갈수잇는거같아요 창도 암막처리되서 해도 안들어오고 충분히 잘수잇어서 더욱 좋았습니다 번창하세요 굳굳굳굳굳굳굳굳굳굳굳굳굳굳,20일 전
전주 금암동 블루원,10.0,다소 객실은 작지만 나름 아늑하고 좋네요. 침구류도 정리 정돈이 잘되어있고..화장실도 나름 정리가 잘되어있고..주변이 조용해서 좋네요..주차장도 주차히기 불편하지 않고 괜찬네요..잘 쉬자갑니다..,1개월 전
